"target","access_diversified_food","access_free_school_meals_perweek","access_healthy_food","access_info_exchange","access_info_exchange_government","access_machinery","access_mobile_phone","access_seasonal_food","access_traditional_food","access_water_harvest_system","accessibility_basic_services","accessibility_drinking_water","accessibility_electrical_energy","accessibility_internet","accessibility_phone_reception","accessibility_piped_sewer","accessibility_sanitation","accessibility_waste_collection","agroecol_perspective_1","agroecol_perspective_10","agroecol_perspective_11","agroecol_perspective_12","agroecol_perspective_13","agroecol_perspective_2","agroecol_perspective_3","agroecol_perspective_4","agroecol_perspective_5","agroecol_perspective_6","agroecol_perspective_7","agroecol_perspective_8","agroecol_perspective_9","agroecology_knowledge","credit_access","credit_access_constraint","credit_payment_hability","diversity_mammals","diversity_pest_enemies","diversity_pests","diversity_pollinators","diversity_trees","drought_experience","education_level_female_finished","education_level_finished","education_level_household_finished","education_level_male_finished","energy_cooking_type","energy_source","energy_tillage_haverst_type","energy_type","fair_price_crops","fair_price_livestock","farm_products.Livestock","farmer_agency_1","farmer_agency_1_3","farmer_agency_3","farmer_agency_5","farmer_agency_7","financial_deficit","flood_experience","full_time_farmer","gender","high_cost_roof_material","high_cost_walls_material","hlabour","household_held_debt","household_shock_recover_capacity","household_shock_strategy_absorptive","household_shock_strategy_adaptive","human_wellbeing_1","human_wellbeing_10","human_wellbeing_11","human_wellbeing_12","human_wellbeing_2","human_wellbeing_3","human_wellbeing_4","human_wellbeing_5","human_wellbeing_6","human_wellbeing_7","human_wellbeing_8","human_wellbeing_9","income_sources.casual_labour","income_sources.livestock","income_spend_on_food_percentage","income_stability","income_sufficiency","livestock_exotic_local","main_crops_annual","main_crops_herb","main_crops_shrub","mean_transport","membership","nearest_farmer_adopted","nr_management_opinion","participation_nr_frequency","perceived_shock_market","perceived_shock_pest","perception_associations_effectiveness","pest_management_chemical","pest_management_ecol_practices.cultural_control","pest_management_ecol_practices.resistant_varieties","project_participation","rainfall_amount_change_perception","rainfall_timing_change_perception.startearlier","rainfall_timing_change_perception.startlater","rainfall_timing_change_perception.stopearlier","rainfall_timing_change_perception.stoplater","rainfall_timing_change_perception.unpredictable","sales_channel_crops.cooperative","sales_channel_crops.direct_to_consumer","sales_channel_crops.middle_man.aggregator","sales_channel_crops.retailers","seeds_certified_local","sfs_monoculture_perennial_adoption","soil_erosion_perception","soil_fertility_management_chemical","soil_fertility_management_organic","soil_fertility_perception","soil_slope_perception","support_provider.community_leaders","support_provider.ind_different_community","support_provider.ind_own_community","support_provider.shops","support_provider_community","support_provider_cooperative_organizations","support_provider_financial_institution","support_provider_governmental_institution","training_participation","use_percentage_crops_sales","use_percentage_livestock_sales","vegetation_cover_total","vegetation_diversity_bushland","vegetation_diversity_forest","vegetation_diversity_wetland","vegetation_diversity_woodlots","farm_elevation","soil_depth","soil_MO_percentage_mean","soil_pH_mean","num_crops_grown","labour_productivity","num_pest_management_ecol_practices","num_soil_fertility_ecol_practices","sfs_monoculture_annual_area","sfs_monoculture_perennial_area","yield_gap_median","num_farm_products","nearest_distance_dfs_km","assets_count","livestock_count_tlu","income_amount_nonfarm","income_amount_onfarm","num_income_sources","num_children","num_people","num_adults_total","age","num_occupation_secondary_list","num_hlabour_seasonal_total","num_nhlabour_permanent_total","num_nhlabour_seasonal_total","farm_size","livestockland_area","months_count_water_accessibility_difficulty_drought_year","months_count_water_accessibility_difficulty_flood_year","months_count_water_accessibility_difficulty_normal_year","years_farming_land","num_info_exchange_extension","num_info_exchange_researchers","num_info_exchange_sources","land_tenure_own_area","male_land_tenure_own_proportion","male_land_tenure_hold_proportion","num_sales_channel_crops","num_sales_channel_livestock","num_info_exchange_consumers","num_info_exchange_traders","num_info_exchange_ngo","num_info_exchange_farmers","distance_crop_market","distance_closest_farmland","distance_hospital","distance_livestock_market","distance_main_road","distance_primary_school","num_membership","support_provider_count","years_in_community","perceived_shock_count","household_shock_strategy_count","crop_type.cacao","crop_type.camucamu","crop_type.frutales","district.dist_4","marital_status.1","marital_status.2","marital_status.3","marital_status.5","read_write.3","year_assessment.2023"
"0",1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,3,2,3,4,2,2,2,3,3,3,3,3,1,1,1,1,2,2,3,2,3,2,1,2,2,1,3,2,1,1,4,7,1,1,3,4,4,1,1,2,2,2,2,2,2,1,1,1,1,4,4,3,3,3,3,3,3,2,2,2,3,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,3,2,2,1,2,1,1,1,1,1,2,1,1,2,1,4,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,3,1,5,1,1,1,1,0.329977152206975,-0.261175267438613,-0.328092532450293,0.225701765384002,-0.167808371018167,-0.373543429748623,-0.3125298898749,-0.115953102378589,-0.118566099119665,-0.211567636109037,-0.00456631533184667,-0.493032893746811,-0.261623909125122,-0.672406762076246,-0.0933757611309968,0.0782283712010777,-0.306382552909656,0.331816905862847,-0.50669259449996,-0.576412571987778,-0.25531413196828,0.731623072455855,-0.229256236326606,-0.0582968573652904,-0.416716813481563,-0.316912240962097,-0.0496722273685041,-0.109940460032105,0.0811726033691769,-0.289163898892986,-0.219783919568511,0.790668836137632,-0.0860774233965341,-0.390346826576216,-0.0370439098489312,0.0578551085382563,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.252131721058973,-0.467292487161894,-0.592819996697942,0.0233016693177797,-0.191388491734604,-0.705743919824688,-0.261647177119468,0.199582109798281,0.34301243219681,0.17184915870986,1,0,0,0,0,0,0,1,1,0
"1",1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,3,2,2,3,2,2,2,3,3,3,3,3,1,2,1,6,1,2,3,2,2,2,3,3,3,2,2,2,1,1,4,7,1,6,3,3,6,4,1,1,1,1,2,1,1,1,2,1,2,4,2,3,2,4,4,2,2,1,1,2,4,1,1,3,2,2,1,2,2,1,2,1,1,1,1,1,2,3,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,4,1,1,2,1,2,1,1,1,1,4,1,4,1,1,1,1,1.00267238281121,-0.922378476143962,-0.0385281498023283,0.266332146191198,-0.167808371018167,-0.194105715239996,-0.3125298898749,-0.115953102378589,-0.118566099119665,-0.497632208040454,0.035016944533434,-0.493032893746811,-0.251284595068067,-0.0258617985413941,-0.0933757611309968,2.09654277390447,-0.375629042013358,0.331816905862847,0.50669259449996,0.248999225608086,-0.25531413196828,-0.706547281666037,0.837051839611096,-0.434405614560713,-0.799025816675658,0.713696672735779,-0.200455224584258,-0.109940460032105,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.0206202646448891,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.307737994389114,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,0.48951006795786,-0.467292487161894,-0.592819996697942,0.0233016693177797,-0.208288137803885,-0.705743919824688,-0.652165351924645,-0.315213014681412,0.34301243219681,0.17184915870986,1,0,0,0,0,0,1,0,1,0
"1",2,2,2,2,2,1,1,2,2,1,3,2,2,2,2,1,1,1,2,3,3,4,3,2,2,3,5,3,5,3,3,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,5,1,2,5,3,4,4,4,1,2,2,2,2,1,2,1,1,1,1,4,4,4,3,5,4,3,3,2,2,3,4,1,2,3,2,3,4,1,2,1,2,2,2,2,5,1,2,4,1,2,1,1,1,1,2,1,1,2,2,1,2,1,4,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,3,2,5,1,3,1,2,-0.200821568250618,-0.261175267438613,-0.440700903480056,-0.0790260906700034,-0.167808371018167,-0.351660781637815,-0.3125298898749,-0.115953102378589,-0.296401021005413,0.0744969358223795,-0.153003539826646,0.419990983562098,-0.254427898258413,-0.0258617985413941,-0.0506962024514828,0.427072835865861,0.0983247056297592,1.06918780778028,0.844487657499933,0.524136491473374,-0.25531413196828,-0.079652511920597,-0.229256236326606,0.129757521232421,-0.0344078102874685,0.198392215886841,0.0472596994130521,-0.10844736309757,0.0811726033691769,-0.289163898892986,-0.219783919568511,0.317416860681161,0.91192168844734,0.467558286778105,0.742827876444355,0.18842407386946,0.471255751858316,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.436851879493081,-0.0188351512904572,-0.252131721058973,0.541535378568712,-0.16324028894581,0.672825552740209,-0.233637606907806,-0.244473383991558,0.128870997685708,0.00158398499839902,-0.16141761515144,-0.373703726083346,1,0,0,0,0,0,1,0,1,0
"1",1,2,1,1,1,1,1,2,2,1,3,2,2,1,2,1,1,1,1,3,2,2,4,1,2,2,3,3,2,2,2,1,1,1,1,1,2,3,2,2,2,3,3,3,1,2,2,1,1,4,7,2,5,3,1,4,4,1,1,1,1,2,1,1,1,1,1,2,3,3,2,2,2,4,1,1,1,1,1,4,1,1,2,2,2,4,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,4,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,0.547366549811298,-0.922378476143962,-0.183310341126311,0.327277717401999,-0.167808371018167,-0.218344956224277,-1.23173544833049,-0.115953102378589,-0.296401021005413,-0.154354721722754,0.304183111617338,0.419990983562098,-0.271459032352535,-0.0258617985413941,-0.0827058714611183,1.59819353866906,-0.314076607254512,0.331816905862847,1.18228272049991,0.524136491473374,-0.684413513427574,-0.632794955813632,-0.229256236326606,-0.434405614560713,-0.799025816675658,2.25961004328259,-0.173529689367159,-0.10844736309757,0.0811726033691769,-0.289163898892986,-0.219783919568511,0.046987160420321,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.255510408256632,-0.767902239763012,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.146182894056568,-0.477551753593052,-0.592819996697942,-0.291717414142099,-0.208288137803885,-0.705743919824688,-0.652165351924645,-0.275613389721435,0.84744247954506,0.17184915870986,1,0,0,0,0,0,0,1,1,0
"0",3,1,4,2,1,1,2,4,3,1,3,2,2,1,2,2,2,1,3,4,4,4,6,3,5,4,5,3,5,3,4,2,1,1,1,2,2,2,2,3,2,3,3,3,1,1,1,3,1,4,7,2,6,4,1,5,5,1,1,2,1,2,1,2,1,3,1,2,4,5,5,2,6,5,3,4,3,3,4,4,1,1,4,3,3,4,1,2,1,2,2,1,2,3,2,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,1,4,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,4,1,3,1,1,1,1,0.540715431016047,0.400027941266736,0.170601682110094,-0.424384327531211,-0.167808371018167,-0.302424823388496,0.606675668580689,-0.115953102378589,-0.296401021005413,0.303348593367513,0.38642832933742,0.419990983562098,-0.108171000753766,-0.241376786386345,-0.0613660921213613,-0.146028784654854,-0.190971737736819,-0.405553996054591,-0.168897531499987,-0.576412571987778,-0.684413513427574,-0.559042629961228,-0.229256236326606,-0.0582968573652904,-0.416716813481563,-0.316912240962097,-0.0712126555421833,0.039369233421336,0.434096965843859,-0.289163898892986,0.399325713018843,-0.291049964905729,-0.335577201357503,0.467558286778105,-0.0370439098489312,0.00562752240577488,-0.767902239763012,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.436851879493081,-0.539622744574986,-0.305106134560175,-0.450193709776629,-0.16324028894581,-0.294965033559211,-0.166039022630683,-0.244473383991558,-0.261647177119468,-0.632010014361223,-0.16141761515144,0.17184915870986,0,0,1,0,0,0,0,0,1,0
"1",1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,3,2,2,3,2,2,2,3,3,3,3,3,1,1,1,1,2,2,3,2,3,2,2,2,3,3,2,2,1,1,4,7,2,4,2,3,4,4,1,1,1,1,2,1,1,1,1,1,2,4,3,3,2,3,4,2,2,1,2,2,3,1,1,2,1,2,4,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,3,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,0.63497845696059,-0.922378476143962,-0.0224412396552158,0.225701765384002,-0.00874830370236885,-0.167846537507026,-0.3125298898749,-0.115953102378589,0.0592688227660819,-0.497632208040454,-0.123316094927685,0.419990983562098,-0.268511121698959,-0.456891774231295,-0.0727473077692317,2.34571739152217,-0.387939528965127,0.331816905862847,1.18228272049991,0.799273757338662,-0.25531413196828,-0.817175770444644,0.837051839611096,-0.434405614560713,-0.799025816675658,0.713696672735779,-0.178914796410579,-0.0950094906867608,0.0811726033691769,-0.289163898892986,-0.219783919568511,0.520239135876792,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.255510408256632,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.146182894056568,-0.457033220730735,-0.592819996697942,0.0233016693177797,-0.208288137803885,-0.705743919824688,-0.652165351924645,0.239181734758257,0.34301243219681,0.717402043503066,1,0,0,0,0,1,0,0,1,0
"1",1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,3,2,3,3,1,2,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,4,7,1,5,3,3,4,4,1,2,2,1,2,1,1,1,1,1,1,3,4,2,2,4,3,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,4,1,2,1,1,1,3,1,1,2,1,2,1,1,1,1,3,1,5,1,1,1,1,0.429779789223573,-0.261175267438613,-0.0546150599494357,0.0834954325587955,-0.167808371018167,0.199781950754551,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.497632208040454,0.669932432772525,-0.493032893746811,-0.264841501132937,-0.0258617985413941,-0.0933757611309968,1.19951415048074,-0.383323096358214,0.331816905862847,-0.50669259449996,-0.30127530612249,0.173785249491014,0.399737606120034,-0.229256236326606,-0.434405614560713,-0.416716813481563,0.713696672735779,-0.200455224584258,-0.109940460032105,0.434096965843859,-0.289163898892986,-0.219783919568511,0.858276261202842,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.307737994389114,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.19915730755777,-0.313403490694513,-0.592819996697942,0.0233016693177797,-0.208288137803885,-0.705743919824688,-0.652165351924645,0.199582109798281,0.34301243219681,-0.373703726083346,1,0,0,0,1,0,0,0,0,0
"0",3,1,3,2,1,1,2,3,2,1,3,2,2,1,2,2,2,1,3,4,3,4,5,2,5,4,5,3,6,4,4,2,1,1,1,1,2,2,2,3,2,2,3,3,3,1,1,3,1,3,7,2,5,3,4,4,5,1,1,2,2,2,2,2,1,4,1,2,4,4,4,3,4,4,3,2,2,2,3,4,1,1,4,4,5,4,1,2,1,2,2,1,2,3,2,1,3,1,2,2,1,3,2,1,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,4,1,4,1,1,1,1,0.597545745250395,0.400027941266736,0.074080221227439,-0.282177994706011,-0.326868438333965,-0.167846537507026,0.606675668580689,-0.115953102378589,-0.296401021005413,0.303348593367513,-0.267794993435959,0.419990983562098,-0.139381571560363,0.405168177148507,-0.0755926116811993,-0.146028784654854,0.601515859783328,-0.405553996054591,-0.168897531499987,-0.0261380402572023,0.173785249491014,-0.485290304108823,-0.229256236326606,-0.152324046664146,0.347901192906626,-0.316912240962097,-0.0496722273685041,0.039369233421336,0.434096965843859,-0.289163898892986,-0.219783919568511,-0.35865738997094,-0.335577201357503,-0.390346826576216,-0.426979802995574,0.0578551085382563,-0.148323243952348,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.767174661718473,-0.539622744574986,-0.305106134560175,-0.142415716841868,-0.16324028894581,0.185682640173387,0.59444505048695,-0.244473383991558,-0.261647177119468,-0.315213014681412,-0.16141761515144,0.17184915870986,0,0,1,0,0,0,1,0,1,0
"0",1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,3,3,3,2,2,3,3,3,3,3,3,2,1,1,1,2,2,3,3,2,2,2,2,3,3,2,2,1,1,4,4,2,4,2,3,1,1,1,1,2,1,2,1,1,1,1,1,1,4,4,3,3,5,4,3,3,2,2,2,4,1,2,3,2,2,4,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,4,2,2,1,1,1,3,1,1,2,1,2,1,1,1,1,3,2,3,1,1,1,1,0.872823182180493,-0.922378476143962,-0.424613993332948,-0.0383957098628066,-0.00874830370236885,-0.131083688680868,-0.3125298898749,-0.115953102378589,-0.118566099119665,-0.325993464881604,0.617682529750357,0.419990983562098,-0.265431016322522,0.189653189303557,-0.0827058714611183,0.975256994624806,-0.361779744192618,1.06918780778028,0.50669259449996,0.248999225608086,-0.25531413196828,-0.448414141182621,-0.229256236326606,-0.434405614560713,-0.799025816675658,0.713696672735779,-0.189685010497419,-0.10844736309757,0.434096965843859,-0.289163898892986,-0.219783919568511,0.114594585485531,-0.335577201357503,-0.390346826576216,-0.816915696142218,-0.281624201322873,0.471255751858316,-0.142017319080875,-0.330881397850119,1.35305175818706,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.146182894056568,-0.457033220730735,-0.592819996697942,0.0233016693177797,-0.199838314769245,-0.705743919824688,-0.652165351924645,-0.11721488988153,0.34301243219681,-0.373703726083346,1,0,0,0,0,1,0,0,1,0
"1",1,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,3,3,3,2,2,3,3,3,3,3,3,1,1,1,1,2,3,2,3,3,2,1,2,2,1,3,2,1,1,4,3,2,5,3,4,4,5,1,1,2,2,1,1,1,1,1,2,1,4,4,3,3,5,3,3,3,2,2,2,4,1,2,2,2,2,4,1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,2,1,2,2,1,4,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,4,4,4,1,3,1,1,0.264057573203916,-0.922378476143962,-0.456787813627163,0.124125813365998,0.786552032876622,-0.426499438176778,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.0971418073364705,-0.113816112560018,0.419990983562098,-0.257135128968768,-0.672406762076246,0.795781711358879,-0.146028784654854,-0.0709444899570684,0.331816905862847,-0.50669259449996,-0.576412571987778,-0.25531413196828,0.362861443193831,-0.229256236326606,-0.434405614560713,-0.0344078102874685,-0.316912240962097,0.187272482541967,1.08453708759542,0.434096965843859,-0.289163898892986,-0.219783919568511,0.587846560942002,0.163422354564434,-0.390346826576216,-0.0370439098489312,0.632358555995552,-0.148323243952348,-0.142017319080875,0.528550804357982,0.550053682111654,-0.285428695535483,-0.0341825963849422,-0.144216833217477,-0.223793684957703,0.328356577565895,-0.305106134560175,-0.381798600235571,-0.449626760780565,0.348063611028995,0.00295743806212414,-0.705743919824688,-0.652165351924645,0.0807832349183517,0.34301243219681,0.17184915870986,1,0,0,0,0,0,1,0,1,0
"1",2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,3,4,3,2,3,3,5,3,4,3,3,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,5,7,2,6,3,4,6,4,1,1,2,2,2,2,1,1,1,1,1,4,4,3,3,5,4,3,3,3,2,3,4,1,1,3,2,3,4,1,2,2,2,2,2,2,5,1,2,5,1,2,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,3,1,2,1,1,1,1,0.429779789223573,-0.922378476143962,-0.118962700537871,0.449168859823601,-0.167808371018167,0.0816156509561867,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.497632208040454,0.304183111617338,0.419990983562098,-0.264841501132937,-0.0258617985413941,-0.0755926116811993,-0.146028784654854,-0.160195520357396,-0.405553996054591,0.50669259449996,0.248999225608086,-0.25531413196828,-0.374661815330216,-0.229256236326606,-0.434405614560713,-0.416716813481563,0.198392215886841,-0.200455224584258,-0.0950094906867608,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.223442539840519,0.412922132525403,-0.390346826576216,0.352891983297712,-0.307737994389114,0.471255751858316,-0.142017319080875,-0.330881397850119,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.106529097267689,0.328356577565895,0.224638000451849,-0.279205935923984,-0.16324028894581,0.672825552740209,0.256452129101335,0.216797151841571,0.128870997685708,-0.315213014681412,-0.16141761515144,-0.373703726083346,1,0,0,0,0,1,0,0,1,0
"1",2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,3,3,3,4,2,2,2,3,3,3,3,3,1,2,1,6,1,2,2,2,3,2,2,1,3,3,2,2,1,1,4,7,1,3,1,3,4,4,1,1,1,2,2,1,1,1,1,1,1,4,4,3,3,5,4,2,3,2,2,2,4,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,4,1,2,1,1,1,1,2,1,1,2,1,2,2,1,4,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,3,1,3,1,1,1,1,0.41516884092673,-0.261175267438613,0.106254041521654,0.306962526998401,-0.167808371018167,-0.36643156911261,-0.3125298898749,-0.115953102378589,-0.296401021005413,-0.26878055049532,-0.170816006766021,-0.493032893746811,-0.190445592941476,-0.0258617985413941,-0.0933757611309968,0.850669685815955,-0.112184621245496,0.331816905862847,0.168897531499987,-0.0261380402572023,-0.25531413196828,-0.559042629961228,0.837051839611096,-0.434405614560713,-0.799025816675658,1.22900112958472,-0.0712126555421833,-0.109940460032105,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.223442539840519,-0.0860774233965341,-0.390346826576216,-0.0370439098489312,0.00562752240577488,-0.767902239763012,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.106529097267689,-0.0188351512904572,0.48951006795786,-0.474131998115999,-0.592819996697942,0.185682640173387,-0.233637606907806,-0.705743919824688,-0.261647177119468,0.0807832349183517,0.84744247954506,-0.373703726083346,1,0,0,0,0,1,0,0,1,0
"1",2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,3,4,3,2,2,3,5,3,5,3,3,2,2,1,5,2,2,3,2,3,2,1,1,1,1,2,2,1,1,5,4,2,5,3,4,4,4,1,1,2,2,2,1,2,2,2,1,1,4,4,3,3,5,4,3,3,2,2,3,4,1,2,3,2,4,4,2,2,2,2,2,1,2,2,1,2,5,1,2,1,2,1,1,2,1,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,3,4,4,1,3,1,1,0.771407066210871,-0.261175267438613,-0.151136520832091,0.225701765384002,-0.00874830370236885,-0.414682808196942,-0.3125298898749,-0.115953102378589,0.237103744651829,-0.497632208040454,-0.242065874523525,0.419990983562098,-0.218534991561595,-0.0258617985413941,2.43894472052017,-0.146028784654854,0.516881261989915,0.331816905862847,0.168897531499987,0.524136491473374,0.602884630950308,0.547242257824843,-0.229256236326606,0.599893467726698,-0.0344078102874685,0.713696672735779,1.04888960948913,5.11589881083833,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.0206202646448891,0.91192168844734,-0.390346826576216,-0.426979802995574,2.72146200129481,-0.148323243952348,-0.142017319080875,-0.330881397850119,1.35305175818706,-0.285428695535483,-0.224085909634621,-0.144216833217477,-0.223793684957703,-0.0188351512904572,-0.305106134560175,-0.313403490694513,-0.16324028894581,0.510444581884602,-0.225187783873166,-0.244473383991558,0.128870997685708,-0.275613389721435,-0.16141761515144,-0.373703726083346,1,0,0,0,0,0,1,0,1,0
"0",4,1,4,2,1,1,1,3,2,1,3,2,2,1,2,2,2,1,3,3,3,5,5,2,5,4,6,3,6,3,4,2,1,1,1,1,2,2,2,2,2,3,3,3,3,1,1,3,1,3,5,2,5,3,4,4,5,1,1,2,1,2,2,2,1,3,1,2,4,4,4,2,5,3,4,3,3,2,3,4,1,2,4,4,4,4,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,1,4,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,4,4,1,1,1,1,1,0.558051365989112,0.400027941266736,0.138427861815874,-0.383753946724008,-0.167808371018167,-0.109701215384022,0.606675668580689,-0.115953102378589,-0.296401021005413,0.303348593367513,0.45846986229223,0.419990983562098,-0.122949896228016,-0.0258617985413941,0.0524460643573429,-0.146028784654854,-0.121725248633117,0.331816905862847,-0.50669259449996,-0.576412571987778,-0.25531413196828,-0.337785652404013,-0.229256236326606,0.0357303319335651,-0.0344078102874685,-0.316912240962097,-0.0927530837158625,-0.0352856133053844,0.787021328318541,-0.289163898892986,-0.219783919568511,-0.35865738997094,-0.335577201357503,0.467558286778105,-0.0370439098489312,-0.0466000637267065,-0.148323243952348,-0.142017319080875,-0.330881397850119,0.550053682111654,-0.285428695535483,-0.224085909634621,-0.144216833217477,0.767174661718473,-0.539622744574986,-0.305106134560175,-0.142415716841868,-0.306433524863188,-0.294965033559211,0.59444505048695,-0.244473383991558,-0.261647177119468,-0.711209264281175,-0.16141761515144,0.17184915870986,0,0,1,0,0,1,0,0,1,0
"1",2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,3,3,4,3,2,2,3,5,3,3,3,3,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,4,7,2,6,4,5,2,4,1,2,2,2,2,2,2,1,1,1,1,4,4,3,3,5,5,4,3,2,2,3,4,1,1,3,2,4,4,2,2,1,2,2,2,2,2,1,2,5,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,3,1,3,1,1,1,1,1.22396998499064,-0.261175267438613,-0.0867888802436556,0.977363810317212,-0.00874830370236885,-0.158819945161318,-0.3125298898749,-0.115953102378589,1.83761804162356,-0.154354721722754,-0.566648605418822,0.419990983562098,-0.269207485700442,0.405168177148507,-0.0827058714611183,-0.146028784654854,0.270671522954529,-0.405553996054591,0.50669259449996,0.248999225608086,-0.25531413196828,-0.411537978256418,-0.229256236326606,0.505866278427843,-0.416716813481563,0.198392215886841,0.0149490571525334,-0.0950094906867608,0.0811726033691769,-0.289163898892986,-0.219783919568511,-0.42626481503615,0.662421910486371,-0.390346826576216,-0.0370439098489312,-0.255510408256632,0.471255751858316,-0.142017319080875,0.528550804357982,-0.252944393963753,-0.285428695535483,-0.0341825963849422,-0.144216833217477,-0.223793684957703,0.640829133536612,0.0127403464470392,-0.313403490694513,-0.0200470530284328,0.672825552740209,0.171953898754932,-0.244473383991558,0.128870997685708,-0.55281076444127,0.34301243219681,-0.373703726083346,1,0,0,0,0,1,0,0,0,0
