"column_name_new2","name_choice","Count","Total","Percentage","column_name_new","label_choice","category_1","sub_category","category_3","factor","metric","metric_type","categorical_type","description"
"human_wellbeing_2","5",52,201,25.8706467661692,"human_wellbeing_2","Completely satisfied.","financial_capital","wealth","human wellbeing","Satisfaction with standard of living","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their standard of living?"
"human_wellbeing_3","1",2,201,0.995024875621891,"human_wellbeing_3","Completely dissatisfied.","human_capital","household_head","health","Farmer health","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied does the farmer feel with their health?"
"human_wellbeing_3","2",15,201,7.46268656716418,"human_wellbeing_3","Somewhat dissatisfied.","human_capital","household_head","health","Farmer health","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied does the farmer feel with their health?"
"human_wellbeing_3","3",26,201,12.9353233830846,"human_wellbeing_3","Neutral","human_capital","household_head","health","Farmer health","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied does the farmer feel with their health?"
"human_wellbeing_3","4",58,201,28.8557213930348,"human_wellbeing_3","Somewhat satisfied.","human_capital","household_head","health","Farmer health","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied does the farmer feel with their health?"
"human_wellbeing_3","5",100,201,49.7512437810945,"human_wellbeing_3","Completely satisfied.","human_capital","household_head","health","Farmer health","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied does the farmer feel with their health?"
"human_wellbeing_5","1",1,201,0.497512437810945,"human_wellbeing_5","Completely dissatisfied.","social_capital","Networks","quality","Satisfaction with personal relationships","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their personal relationships?"
"human_wellbeing_5","2",3,201,1.49253731343284,"human_wellbeing_5","Somewhat dissatisfied.","social_capital","Networks","quality","Satisfaction with personal relationships","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their personal relationships?"
"human_wellbeing_5","3",11,201,5.4726368159204,"human_wellbeing_5","Neutral","social_capital","Networks","quality","Satisfaction with personal relationships","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their personal relationships?"
"human_wellbeing_5","4",50,201,24.8756218905473,"human_wellbeing_5","Somewhat satisfied.","social_capital","Networks","quality","Satisfaction with personal relationships","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their personal relationships?"
"human_wellbeing_5","5",136,201,67.6616915422886,"human_wellbeing_5","Completely satisfied.","social_capital","Networks","quality","Satisfaction with personal relationships","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their personal relationships?"
"human_wellbeing_7","2",3,201,1.49253731343284,"human_wellbeing_7","Somewhat dissatisfied.","social_capital","Networks","quality","Satisfaction with feeling part of the community","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their sense of belonging to the community?"
"human_wellbeing_7","3",18,201,8.95522388059701,"human_wellbeing_7","Neutral","social_capital","Networks","quality","Satisfaction with feeling part of the community","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their sense of belonging to the community?"
"human_wellbeing_7","4",82,201,40.7960199004975,"human_wellbeing_7","Somewhat satisfied.","social_capital","Networks","quality","Satisfaction with feeling part of the community","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their sense of belonging to the community?"
"human_wellbeing_7","5",98,201,48.7562189054726,"human_wellbeing_7","Completely satisfied.","social_capital","Networks","quality","Satisfaction with feeling part of the community","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their sense of belonging to the community?"
"human_wellbeing_8","0",1,201,0.497512437810945,"human_wellbeing_8","I don't know","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"human_wellbeing_8","1",12,201,5.97014925373134,"human_wellbeing_8","Completely dissatisfied.","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"human_wellbeing_8","2",36,201,17.910447761194,"human_wellbeing_8","Somewhat dissatisfied.","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"human_wellbeing_8","3",44,201,21.8905472636816,"human_wellbeing_8","Neutral","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"human_wellbeing_8","4",77,201,38.3084577114428,"human_wellbeing_8","Somewhat satisfied.","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"human_wellbeing_8","5",31,201,15.4228855721393,"human_wellbeing_8","Completely satisfied.","financial_capital","wealth","human wellbeing","Satisfaction with economic security","5= Completely satisfied. 4= Somewhat satisfied. 3= Neutral. 2= Somewhat dissatisfied. 1=	Completely dissatisfied. 0= I don't know.","categorical","ordinal","How satisfied is the farmer with their economic security?"
"income_access_nonfarm","0",124,201,61.6915422885572,"income_access_nonfarm","No","financial_capital","income","non-farm income","Availability of non-farm income","1= yes; 0= no","binary","NA","Does the household have non-farm income?"
"income_access_nonfarm","1",77,201,38.3084577114428,"income_access_nonfarm","Yes","financial_capital","income","non-farm income","Availability of non-farm income","1= yes; 0= no","binary","NA","Does the household have non-farm income?"
"income_sources.casual_labour","0",157,201,78.1094527363184,"income_sources.casual_labour","No","financial_capital","income","source","Income source Casual labour","1= yes; 0= no","binary","NA","Did the household receive income from casual labour in the last 12 months?"
"income_sources.casual_labour","1",44,201,21.8905472636816,"income_sources.casual_labour","Yes","financial_capital","income","source","Income source Casual labour","1= yes; 0= no","binary","NA","Did the household receive income from casual labour in the last 12 months?"
"income_sources.crop","0",15,201,7.46268656716418,"income_sources.crop","No","financial_capital","income","source","Income source Crop production","1= yes; 0= no","binary","NA","Did the household receive income from crop production in the last 12 months?"
"income_sources.crop","1",186,201,92.5373134328358,"income_sources.crop","Yes","financial_capital","income","source","Income source Crop production","1= yes; 0= no","binary","NA","Did the household receive income from crop production in the last 12 months?"
"income_sources.fish","0",201,201,100,"income_sources.fish","No","financial_capital","income","source","Income source Fish production","1= yes; 0= no","binary","NA","Did the household receive income from fish production in the last 12 months?"
"income_sources.formal_labour","0",196,201,97.5124378109453,"income_sources.formal_labour","No","financial_capital","income","source","Income source Formal labour office job","1= yes; 0= no","binary","NA","Did the household receive income from formal labour (e.g., office job) in the last 12 months?"
"income_sources.formal_labour","1",5,201,2.48756218905473,"income_sources.formal_labour","Yes","financial_capital","income","source","Income source Formal labour office job","1= yes; 0= no","binary","NA","Did the household receive income from formal labour (e.g., office job) in the last 12 months?"
"income_sources.leasing","0",201,201,100,"income_sources.leasing","No","financial_capital","income","source","Income source Leasing agricultural or non-agricultural land","1= yes; 0= no","binary","NA","Did the household receive income from leasing agricultural or non-agricultural land in the last 12 months?"
"income_sources.livestock","0",90,201,44.7761194029851,"income_sources.livestock","No","financial_capital","income","source","Income source Livestock production","1= yes; 0= no","binary","NA","Did the household receive income from livestock production in the last 12 months?"
"income_sources.livestock","1",111,201,55.2238805970149,"income_sources.livestock","Yes","financial_capital","income","source","Income source Livestock production","1= yes; 0= no","binary","NA","Did the household receive income from livestock production in the last 12 months?"
"income_sources.other_business","0",197,201,98.0099502487562,"income_sources.other_business","No","financial_capital","income","source","Income source Other family business","1= yes; 0= no","binary","NA","Did the household receive income from other family business activities in the last 12 months?"
"income_sources.other_business","1",4,201,1.99004975124378,"income_sources.other_business","Yes","financial_capital","income","source","Income source Other family business","1= yes; 0= no","binary","NA","Did the household receive income from other family business activities in the last 12 months?"
"income_sources.subsidy","0",177,201,88.0597014925373,"income_sources.subsidy","No","P&I_context_financial_risk_management","financial risk management","subsidies","Access to subsidies as income support","1= yes; 0= no","binary","NA","Does the household receive subsidies as income support?"
"income_sources.subsidy","1",24,201,11.9402985074627,"income_sources.subsidy","Yes","P&I_context_financial_risk_management","financial risk management","subsidies","Access to subsidies as income support","1= yes; 0= no","binary","NA","Does the household receive subsidies as income support?"
"income_sources.transfers","0",192,201,95.5223880597015,"income_sources.transfers","No","financial_capital","income","source","Income source Cash transfers","1= yes; 0= no","binary","NA","Did the household receive income from cash transfers in the last 12 months?"
"income_sources.transfers","1",9,201,4.47761194029851,"income_sources.transfers","Yes","financial_capital","income","source","Income source Cash transfers","1= yes; 0= no","binary","NA","Did the household receive income from cash transfers in the last 12 months?"
"income_spend_on_food_percentage","0",51,201,25.3731343283582,"income_spend_on_food_percentage","None","financial_capital","expediture","food","Percentage of income spent on food","4= 76-100%; 3= 51-75%; 2= 26-50%; 1= 1-25%; 0= None.","categorical","ordinal","In the past 7 days, what percentage of the household's income was used to buy food?"
"income_spend_on_food_percentage","1",129,201,64.1791044776119,"income_spend_on_food_percentage","1-25%","financial_capital","expediture","food","Percentage of income spent on food","4= 76-100%; 3= 51-75%; 2= 26-50%; 1= 1-25%; 0= None.","categorical","ordinal","In the past 7 days, what percentage of the household's income was used to buy food?"
"income_spend_on_food_percentage","2",17,201,8.45771144278607,"income_spend_on_food_percentage","26-50%","financial_capital","expediture","food","Percentage of income spent on food","4= 76-100%; 3= 51-75%; 2= 26-50%; 1= 1-25%; 0= None.","categorical","ordinal","In the past 7 days, what percentage of the household's income was used to buy food?"
"income_spend_on_food_percentage","3",4,201,1.99004975124378,"income_spend_on_food_percentage","51-75%","financial_capital","expediture","food","Percentage of income spent on food","4= 76-100%; 3= 51-75%; 2= 26-50%; 1= 1-25%; 0= None.","categorical","ordinal","In the past 7 days, what percentage of the household's income was used to buy food?"
"income_stability","1",49,201,24.3781094527363,"income_stability","Income is on a decreasing trend.","financial_capital","income","stability","Income stability","5= Income is increasing over time; 4= Income is stable over time; 3= Income varies little from year to year; 2= Income varies from year to year; 1= Income is on a decreasing trend","categorical","ordinal","How would the farmer rate the stability of the household income over time?"
"income_stability","2",108,201,53.7313432835821,"income_stability","Income varies from year to year.","financial_capital","income","stability","Income stability","5= Income is increasing over time; 4= Income is stable over time; 3= Income varies little from year to year; 2= Income varies from year to year; 1= Income is on a decreasing trend","categorical","ordinal","How would the farmer rate the stability of the household income over time?"
"income_stability","3",34,201,16.9154228855721,"income_stability","Income varies little from year to year.","financial_capital","income","stability","Income stability","5= Income is increasing over time; 4= Income is stable over time; 3= Income varies little from year to year; 2= Income varies from year to year; 1= Income is on a decreasing trend","categorical","ordinal","How would the farmer rate the stability of the household income over time?"
"income_stability","4",10,201,4.97512437810945,"income_stability","Income is stable over time.","financial_capital","income","stability","Income stability","5= Income is increasing over time; 4= Income is stable over time; 3= Income varies little from year to year; 2= Income varies from year to year; 1= Income is on a decreasing trend","categorical","ordinal","How would the farmer rate the stability of the household income over time?"
"income_sufficiency","1",43,201,21.3930348258706,"income_sufficiency","No, needs for food and other essentials are not met.","financial_capital","income","sufficiency","Income sufficiency","5= Yes, all needs are met, and savings are regular. 4= Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings. 3= Yes, needs for food are covered, but no surplus for savings. 2= No, only needs for food are covered, no surplus for income. 1= No, needs for food and other essentials are not met.","categorical","ordinal","Does the household earn enough income from farming to support the family?"
"income_sufficiency","2",76,201,37.8109452736318,"income_sufficiency","No, only needs for food are covered, no surplus for income.","financial_capital","income","sufficiency","Income sufficiency","5= Yes, all needs are met, and savings are regular. 4= Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings. 3= Yes, needs for food are covered, but no surplus for savings. 2= No, only needs for food are covered, no surplus for income. 1= No, needs for food and other essentials are not met.","categorical","ordinal","Does the household earn enough income from farming to support the family?"
"income_sufficiency","3",73,201,36.318407960199,"income_sufficiency","Yes, needs for food are covered, but no surplus for savings.","financial_capital","income","sufficiency","Income sufficiency","5= Yes, all needs are met, and savings are regular. 4= Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings. 3= Yes, needs for food are covered, but no surplus for savings. 2= No, only needs for food are covered, no surplus for income. 1= No, needs for food and other essentials are not met.","categorical","ordinal","Does the household earn enough income from farming to support the family?"
"income_sufficiency","4",6,201,2.98507462686567,"income_sufficiency","Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings.","financial_capital","income","sufficiency","Income sufficiency","5= Yes, all needs are met, and savings are regular. 4= Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings. 3= Yes, needs for food are covered, but no surplus for savings. 2= No, only needs for food are covered, no surplus for income. 1= No, needs for food and other essentials are not met.","categorical","ordinal","Does the household earn enough income from farming to support the family?"
"income_sufficiency","5",3,201,1.49253731343284,"income_sufficiency","Yes, all needs are met, and savings are regular.","financial_capital","income","sufficiency","Income sufficiency","5= Yes, all needs are met, and savings are regular. 4= Yes, needs for food are covered, and surplus generates cash for essentials and sporadic savings. 3= Yes, needs for food are covered, but no surplus for savings. 2= No, only needs for food are covered, no surplus for income. 1= No, needs for food and other essentials are not met.","categorical","ordinal","Does the household earn enough income from farming to support the family?"
"influence_nr_frequency","1",20,201,9.95024875621891,"influence_nr_frequency","Did not contribute in any decision.","social_capital","governance","influence","Household influence in resource governance","5= Contribute to all the decisions; 4= Contribute to almost all the decisions; 3= Contribute to some decisions; 2= Contribute to few decisions; 1= Did not contribute in any decision.","categorical","ordinal","To what extent does the household contribute to decision-making in managing the community's land and natural resources?"
"influence_nr_frequency","2",41,201,20.3980099502488,"influence_nr_frequency","Contribute to few decisions.","social_capital","governance","influence","Household influence in resource governance","5= Contribute to all the decisions; 4= Contribute to almost all the decisions; 3= Contribute to some decisions; 2= Contribute to few decisions; 1= Did not contribute in any decision.","categorical","ordinal","To what extent does the household contribute to decision-making in managing the community's land and natural resources?"
"influence_nr_frequency","3",93,201,46.2686567164179,"influence_nr_frequency","Contribute to some decisions.","social_capital","governance","influence","Household influence in resource governance","5= Contribute to all the decisions; 4= Contribute to almost all the decisions; 3= Contribute to some decisions; 2= Contribute to few decisions; 1= Did not contribute in any decision.","categorical","ordinal","To what extent does the household contribute to decision-making in managing the community's land and natural resources?"
"influence_nr_frequency","4",35,201,17.4129353233831,"influence_nr_frequency","Contribute to almost all the decisions.","social_capital","governance","influence","Household influence in resource governance","5= Contribute to all the decisions; 4= Contribute to almost all the decisions; 3= Contribute to some decisions; 2= Contribute to few decisions; 1= Did not contribute in any decision.","categorical","ordinal","To what extent does the household contribute to decision-making in managing the community's land and natural resources?"
"influence_nr_frequency","5",12,201,5.97014925373134,"influence_nr_frequency","Contribute to all the decisions.","social_capital","governance","influence","Household influence in resource governance","5= Contribute to all the decisions; 4= Contribute to almost all the decisions; 3= Contribute to some decisions; 2= Contribute to few decisions; 1= Did not contribute in any decision.","categorical","ordinal","To what extent does the household contribute to decision-making in managing the community's land and natural resources?"
"insurance_agric_losses_access","0",200,201,99.5024875621891,"insurance_agric_losses_access","No","P&I_context_financial_risk_management","financial risk management","insurance","Access to insurance against agricultural losses","1= yes; 0= no","binary","NA","Does the household have access to insurance against agricultural losses?"
"insurance_agric_losses_access","1",1,201,0.497512437810945,"insurance_agric_losses_access","Yes","P&I_context_financial_risk_management","financial risk management","insurance","Access to insurance against agricultural losses","1= yes; 0= no","binary","NA","Does the household have access to insurance against agricultural losses?"
"insurance_agric_losses_level","0",200,201,99.5024875621891,"insurance_agric_losses_level","No","P&I_context_financial_risk_management","financial risk management","insurance","Level of protection against agricultural losses","1= Yes, fully covered, 2=	Yes, partially covered, 0= None","categorical","ordinal","What level of financial protection does the household have against agricultural losses?"
"insurance_agric_losses_level","1",1,201,0.497512437810945,"insurance_agric_losses_level","Yes, partially covered","P&I_context_financial_risk_management","financial risk management","insurance","Level of protection against agricultural losses","1= Yes, fully covered, 2=	Yes, partially covered, 0= None","categorical","ordinal","What level of financial protection does the household have against agricultural losses?"
"irrigation","0",193,201,96.0199004975124,"irrigation","No","farm_management_characteristics","input","irrigation","Irrigation","1= yes; 0= no","binary","NA","Does the household irrigate their cropland?"
"irrigation","1",7,201,3.48258706467662,"irrigation","Yes","farm_management_characteristics","input","irrigation","Irrigation","1= yes; 0= no","binary","NA","Does the household irrigate their cropland?"
"irrigation",NA,1,201,0.497512437810945,"irrigation",NA,"farm_management_characteristics","input","irrigation","Irrigation","1= yes; 0= no","binary","NA","Does the household irrigate their cropland?"
"land_tenure_hold_status","0",9,201,4.47761194029851,"land_tenure_hold_status","No","P&I_context_land_tenure","land tenure","status","Land tenure status: hold use rights","1= yes; 0= no","binary","NA","Does the household hold use rights to any land, either alone or jointly with someone else?"
"land_tenure_hold_status","1",192,201,95.5223880597015,"land_tenure_hold_status","Yes","P&I_context_land_tenure","land tenure","status","Land tenure status: hold use rights","1= yes; 0= no","binary","NA","Does the household hold use rights to any land, either alone or jointly with someone else?"
"land_tenure_lease_status","0",196,201,97.5124378109453,"land_tenure_lease_status","No","P&I_context_land_tenure","land tenure","status","Land tenure status: Lease","1= yes; 0= no","binary","NA","Does the household currently lease any land from another person?"
"land_tenure_lease_status","1",5,201,2.48756218905473,"land_tenure_lease_status","Yes","P&I_context_land_tenure","land tenure","status","Land tenure status: Lease","1= yes; 0= no","binary","NA","Does the household currently lease any land from another person?"
"land_tenure_own_status","0",193,201,96.0199004975124,"land_tenure_own_status","No","P&I_context_land_tenure","land tenure","status","Land tenure status: Own","1= yes; 0= no","binary","NA","Does the household currently own any land?"
"land_tenure_own_status","1",8,201,3.98009950248756,"land_tenure_own_status","Yes","P&I_context_land_tenure","land tenure","status","Land tenure status: Own","1= yes; 0= no","binary","NA","Does the household currently own any land?"
"land_tenure_security","1",5,201,2.48756218905473,"land_tenure_security","Extremely likely","P&I_context_land_tenure","land tenure","security","Perception of land tenure security","5= Not at all; 4= Slightly likely; 3= Moderately likely; 2= Very likely; 1= Extremely likely.","categorical","ordinal","Farmer's perceived security of land tenure, indicating the likelihood of involuntary loss of land ownership or use rights in the next 5 years."
"land_tenure_security","2",5,201,2.48756218905473,"land_tenure_security","Very likely","P&I_context_land_tenure","land tenure","security","Perception of land tenure security","5= Not at all; 4= Slightly likely; 3= Moderately likely; 2= Very likely; 1= Extremely likely.","categorical","ordinal","Farmer's perceived security of land tenure, indicating the likelihood of involuntary loss of land ownership or use rights in the next 5 years."
"land_tenure_security","3",10,201,4.97512437810945,"land_tenure_security","Moderately likely","P&I_context_land_tenure","land tenure","security","Perception of land tenure security","5= Not at all; 4= Slightly likely; 3= Moderately likely; 2= Very likely; 1= Extremely likely.","categorical","ordinal","Farmer's perceived security of land tenure, indicating the likelihood of involuntary loss of land ownership or use rights in the next 5 years."
"land_tenure_security","4",8,201,3.98009950248756,"land_tenure_security","Slightly likely","P&I_context_land_tenure","land tenure","security","Perception of land tenure security","5= Not at all; 4= Slightly likely; 3= Moderately likely; 2= Very likely; 1= Extremely likely.","categorical","ordinal","Farmer's perceived security of land tenure, indicating the likelihood of involuntary loss of land ownership or use rights in the next 5 years."
"land_tenure_security","5",173,201,86.0696517412935,"land_tenure_security","Not at all","P&I_context_land_tenure","land tenure","security","Perception of land tenure security","5= Not at all; 4= Slightly likely; 3= Moderately likely; 2= Very likely; 1= Extremely likely.","categorical","ordinal","Farmer's perceived security of land tenure, indicating the likelihood of involuntary loss of land ownership or use rights in the next 5 years."
"livestock_exotic_local","0",90,201,44.7761194029851,"livestock_exotic_local","No","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_exotic_local","1",1,201,0.497512437810945,"livestock_exotic_local","Only exotic breeds are kept.","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_exotic_local","2",1,201,0.497512437810945,"livestock_exotic_local","75% are exotic breeds and 25% are local breeds.","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_exotic_local","3",1,201,0.497512437810945,"livestock_exotic_local","Equal numbers of exotic breeds and local breeds are kept","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_exotic_local","4",8,201,3.98009950248756,"livestock_exotic_local","25% are exotic breeds and 75% are local breeds.","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_exotic_local","5",100,201,49.7512437810945,"livestock_exotic_local","Only local breeds are kept.","farm_management_characteristics","livestock","breeds","Type of livestock breeds","0= No exotic or local breeds are kept or farmer doesn't know or farmer does not produce livestock. 1= Only exotic breeds are kept. 2= 75% are exotic breeds and 25% are local breeds. 3= Equal numbers of exotic breeds and local breeds are kept. 4= 25% are exotic breeds and 75% are local breeds. 5= Only local breeds are kept.","categorical","ordinal","Type of livestock breeds kept on the farm."
"livestock_sale","0",115,201,57.2139303482587,"livestock_sale","No","farm_management_characteristics","production, value chain","sale","Sale of produced livestock","1= yes; 0= no","binary","NA","Did the household sell any produced livestock in the last 12 months?"
"livestock_sale","1",86,201,42.7860696517413,"livestock_sale","Yes","farm_management_characteristics","production, value chain","sale","Sale of produced livestock","1= yes; 0= no","binary","NA","Did the household sell any produced livestock in the last 12 months?"
"main_crops_annual","0",5,201,2.48756218905473,"main_crops_annual","No","farm_management_characteristics","crops","type","Main cropp is annual","1= yes; 0= no","binary","NA","Is the main crop an annual crop?"
"main_crops_annual","1",195,201,97.0149253731343,"main_crops_annual","Yes","farm_management_characteristics","crops","type","Main cropp is annual","1= yes; 0= no","binary","NA","Is the main crop an annual crop?"
"main_crops_annual",NA,1,201,0.497512437810945,"main_crops_annual",NA,"farm_management_characteristics","crops","type","Main cropp is annual","1= yes; 0= no","binary","NA","Is the main crop an annual crop?"
"main_crops_perennial","0",170,201,84.5771144278607,"main_crops_perennial","No","farm_management_characteristics","crops","type","Main crop is perennial","1= yes; 0= no","binary","NA","Is the main crop a perennial crop?"
"main_crops_perennial","1",30,201,14.9253731343284,"main_crops_perennial","Yes","farm_management_characteristics","crops","type","Main crop is perennial","1= yes; 0= no","binary","NA","Is the main crop a perennial crop?"
"main_crops_perennial",NA,1,201,0.497512437810945,"main_crops_perennial",NA,"farm_management_characteristics","crops","type","Main crop is perennial","1= yes; 0= no","binary","NA","Is the main crop a perennial crop?"
"marital_status","1",14,201,6.96517412935323,"marital_status","Single","human_capital","household_head","demographic","Marital status","3= Married; 2= Partner (not-married); 1= Single; 4= Divorced / Separated; 5= Widower; unknown= Prefer not to say; 6= Other (please specify)","categorical","nominal","Marital status of the household head."
"marital_status","2",2,201,0.995024875621891,"marital_status","Partner (not-married)","human_capital","household_head","demographic","Marital status","3= Married; 2= Partner (not-married); 1= Single; 4= Divorced / Separated; 5= Widower; unknown= Prefer not to say; 6= Other (please specify)","categorical","nominal","Marital status of the household head."
"marital_status","3",141,201,70.1492537313433,"marital_status","Married","human_capital","household_head","demographic","Marital status","3= Married; 2= Partner (not-married); 1= Single; 4= Divorced / Separated; 5= Widower; unknown= Prefer not to say; 6= Other (please specify)","categorical","nominal","Marital status of the household head."
"marital_status","4",10,201,4.97512437810945,"marital_status","Divorced / Separated","human_capital","household_head","demographic","Marital status","3= Married; 2= Partner (not-married); 1= Single; 4= Divorced / Separated; 5= Widower; unknown= Prefer not to say; 6= Other (please specify)","categorical","nominal","Marital status of the household head."
"marital_status","5",34,201,16.9154228855721,"marital_status","Widower","human_capital","household_head","demographic","Marital status","3= Married; 2= Partner (not-married); 1= Single; 4= Divorced / Separated; 5= Widower; unknown= Prefer not to say; 6= Other (please specify)","categorical","nominal","Marital status of the household head."
"mean_transport","0",92,201,45.771144278607,"mean_transport","No","physical_capital","transportation",NA,"Household has a means of transport","1= yes; 0= no","binary","NA","Does the household have a means of transport (e.g., car, boat, motorbike, bike)?"
"mean_transport","1",109,201,54.228855721393,"mean_transport","Yes","physical_capital","transportation",NA,"Household has a means of transport","1= yes; 0= no","binary","NA","Does the household have a means of transport (e.g., car, boat, motorbike, bike)?"
"membership","0",37,201,18.407960199005,"membership","No","social_capital","Networks","membership","Association/organization membership","1= yes; 0= no","binary","NA","Is the farmer or other household members part of any association or organization?"
"membership","1",164,201,81.592039800995,"membership","Yes","social_capital","Networks","membership","Association/organization membership","1= yes; 0= no","binary","NA","Is the farmer or other household members part of any association or organization?"
